chromogram_0_0,chromogram_0_1,chromogram_0_10,chromogram_0_11,chromogram_0_12,chromogram_0_2,chromogram_0_3,chromogram_0_4,chromogram_0_5,chromogram_0_6,chromogram_0_7,chromogram_0_8,chromogram_0_9,chromogram_10_0,chromogram_10_1,chromogram_10_10,chromogram_10_11,chromogram_10_12,chromogram_10_2,chromogram_10_3,chromogram_10_4,chromogram_10_5,chromogram_10_6,chromogram_10_7,chromogram_10_8,chromogram_10_9,chromogram_11_0,chromogram_11_1,chromogram_11_10,chromogram_11_11,chromogram_11_12,chromogram_11_2,chromogram_11_3,chromogram_11_4,chromogram_11_5,chromogram_11_6,chromogram_11_7,chromogram_11_8,chromogram_11_9,chromogram_1_0,chromogram_1_1,chromogram_1_10,chromogram_1_11,chromogram_1_12,chromogram_1_2,chromogram_1_3,chromogram_1_4,chromogram_1_5,chromogram_1_6,chromogram_1_7,chromogram_1_8,chromogram_1_9,chromogram_2_0,chromogram_2_1,chromogram_2_10,chromogram_2_11,chromogram_2_12,chromogram_2_2,chromogram_2_3,chromogram_2_4,chromogram_2_5,chromogram_2_6,chromogram_2_7,chromogram_2_8,chromogram_2_9,chromogram_3_0,chromogram_3_1,chromogram_3_10,chromogram_3_11,chromogram_3_12,chromogram_3_2,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,species
0.621307072,0.35705941,0.509144248,0.386769918,0.105926236,0.328970741,1,0.365806144,0.073120918,0.103321296,0.124713637,0.092137779,0.077888753,0.94963838,0.421685017,1,0.624277004,0.674039529,0.991510937,0.699500471,1,1,1,0.49319208,1,1,0.731022827,0.565142463,0.567219675,0.619820035,0.504899712,0.749534041,0.534700873,0.651453611,0.768709108,0.677623316,0.172901821,0.505400927,0.532351815,0.461622263,0.192145238,0.322912426,0.324550609,0.126516334,0.407767353,0.910789029,0.445618193,0.082992774,0.188297568,0.276874345,0.133997272,0.081567456,0.95889351,0.380581838,0.320271852,0.308014704,0.231807127,0.745077326,0.560070502,0.32810652,0.267398576,0.621632529,0.349544268,0.226374368,0.323205571,0.666822582,0.33746221,0.16161421,0.180825484,0.131573502,0.30746799,0.104992253,0.355460117,0.262572612,0.186549143,0.223902285,0.323948116,0.20421852,0.24937036,0.128884392,0.042998449,0.031483955,0.023337942,0.133538731,0.126427916,0.300616032,0.104679642,0.02005902,0.081327136,0.077005425,0.025068878,0.404447711,0.113800735,0.041166268,0.036319705,0.022998688,0.161932845,0.246883419,0.068959741,0.017868544,0.017846525,0.026276405,0.018976503,0.017944162,1,0.395206286,0.063874968,0.076114274,0.036445225,0.813929722,0.68194015,0.168906593,0.017005484,0.030189978,0.110547465,0.040155976,0.02432902,0.740550515,1,0.141339137,0.258155885,0.149297754,1,0.670736103,0.567297775,0.078965309,0.13176175,0.563953709,0.208030745,0.081773665,0.74111728,0.849220382,0.249822868,1,1,0.727881843,0.441528975,0.750081883,0.26696814,0.331846052,1,0.610114544,0.271165797,0.465116061,0.235025495,0.347448561,0.502484979,0.467468348,0.474568723,0.525122699,0.977880544,0.346689832,0.155391012,0.787512418,0.621638979,0.203993227,2029.384809,1963.752914,1921.935439,1943.647366,1941.703519,1859.995247,1949.654392,1934.149232,1923.090408,2060.377414,2120.907032,1955.356907,1884.150755,scirpaceus
0.608250102,0.36103672,0.511240242,0.394134432,0.10958293,0.330087854,1,0.364044368,0.073044188,0.103660171,0.124525845,0.092070116,0.077890354,0.934166305,0.427998403,1,0.683833422,0.801771185,0.994316563,0.698007144,1,1,1,0.494163642,1,1,0.769229615,0.577509889,0.568452915,0.60115821,0.462596441,0.750546641,0.534139292,0.651492847,0.768837559,0.677191696,0.173221169,0.505686648,0.532094861,0.484262751,0.198199684,0.324316085,0.328614124,0.126594026,0.409261688,0.910833951,0.44376669,0.082893601,0.189101492,0.276391963,0.133757397,0.081539116,0.784921047,0.369992538,0.320426266,0.303858778,0.220012745,0.746653252,0.55941546,0.327271845,0.267760293,0.622953151,0.348758461,0.226330654,0.323462071,0.596564281,0.335846703,0.161863512,0.191612582,0.151722074,0.307486271,0.105135094,0.355334044,0.262370922,0.18658244,0.224195288,0.32371649,0.203993918,0.243526577,0.130487262,0.0431075,0.034799101,0.029908011,0.133672918,0.126715628,0.300178795,0.104381533,0.020059206,0.081409069,0.076870019,0.02501058,0.384329981,0.11432462,0.041295852,0.036858924,0.023626473,0.162529649,0.246553477,0.068655154,0.017848464,0.017888542,0.026248252,0.018963816,0.017942969,1,0.403113378,0.064166939,0.077853321,0.038355898,0.816119552,0.680535826,0.168074333,0.016956879,0.030400014,0.110367212,0.040060102,0.024319449,0.624957445,1,0.142033176,0.266026865,0.160765612,1,0.671497021,0.56524927,0.07872172,0.132598484,0.563332604,0.207368969,0.0817503,0.743403827,0.860309283,0.250905292,1,1,0.727407483,0.442888799,0.748309805,0.266687923,0.332649014,1,0.608690375,0.271039469,0.483270162,0.24106616,0.34815928,0.506811063,0.47426006,0.475747583,0.525765102,0.976301936,0.345858292,0.155630413,0.788151198,0.620280474,0.20377964,2036.683861,1962.080962,1922.073074,1963.340852,1990.15833,1859.894827,1949.69865,1934.094357,1923.111572,2060.964358,2120.566558,1955.0945,1884.140294,scirpaceus
0.628359382,0.228404282,0.532115224,0.415728708,0.119818914,0.266116597,1,0.385691528,0.059714785,0.095322594,0.18035415,0.12114948,0.074209255,1,0.450533554,1,0.801383877,0.830693775,0.911164878,0.513802109,0.800339299,1,1,0.371795352,1,1,0.651447127,0.43862588,0.55919692,0.438870213,0.192185255,0.538267833,0.787483598,0.396914204,0.259022019,0.211176812,0.108459885,0.176679311,0.169776419,0.566380781,0.215005644,0.306366964,0.262905544,0.128996055,0.645439853,0.872279075,0.364033902,0.115773648,0.342178481,0.37042001,0.150539909,0.143603356,0.845069366,0.339113437,0.346448276,0.325165465,0.254716266,0.548507828,0.271983923,0.272424732,0.282294771,0.46952177,0.292591839,0.324174331,0.346814077,0.253464744,0.192324611,0.089651636,0.082157539,0.073842942,0.205414404,0.112478049,0.356231588,0.166475786,0.052451139,0.190578478,0.24111587,0.090978421,0.226679717,0.072973436,0.042082954,0.027987461,0.017176732,0.099175374,0.131992758,0.143839963,0.042767947,0.013305071,0.041052497,0.030905631,0.012435877,0.810621543,0.183233703,0.055667088,0.049874958,0.027708779,0.393837519,0.461936854,0.066722233,0.011833119,0.018352138,0.038927413,0.02262715,0.022969456,0.861078489,0.470320656,0.09502578,0.131085184,0.065126708,0.894262984,0.720605427,0.298802107,0.02812007,0.046835524,0.273374723,0.084211851,0.025241009,0.67025418,1,0.241102707,0.550890089,0.455313621,1,0.611483333,0.64388918,0.143080816,0.226286685,0.86473823,0.414654508,0.195154647,0.544334961,0.322322727,0.258565501,1,1,0.375636438,0.374540152,0.690337937,0.247177701,0.216616104,1,0.663691603,0.210981095,0.591019744,0.258465604,0.773097022,0.463603143,0.499279646,0.789810721,0.755605136,1,0.497832981,0.333602464,0.689140577,0.721006509,0.421561138,1978.157477,1951.089959,1922.20979,1967.713028,1989.341327,1859.796831,1949.742601,1934.03928,1923.132825,2061.550761,2120.225739,1954.832429,1884.129658,scirpaceus
0.587050831,0.361331897,0.515437023,0.403190932,0.120797205,0.332354151,1,0.360548343,0.072892214,0.104345328,0.124154498,0.09193569,0.077895007,0.777756266,0.416419008,1,0.66029292,0.762556976,0.999952477,0.695065187,1,1,1,0.49612584,1,1,0.733392116,0.577867041,0.570935748,0.590119752,0.437261542,0.752583877,0.533036728,0.651578659,0.769091158,0.676327438,0.173873328,0.506256127,0.531577115,0.497339338,0.202795633,0.32713171,0.330845168,0.125117988,0.412275652,0.910933404,0.440086921,0.082698737,0.190725621,0.275434812,0.133280326,0.081483069,0.796744221,0.377259898,0.320745733,0.319545062,0.251056071,0.749816576,0.558127167,0.325614858,0.268487518,0.625611911,0.34720408,0.226247714,0.323973023,0.51148568,0.329766415,0.162368004,0.208658736,0.187130479,0.307521407,0.105432914,0.355080096,0.261967542,0.186654628,0.224786214,0.323253121,0.203545067,0.166083995,0.123142949,0.043325445,0.030577582,0.021069394,0.133942849,0.127300316,0.299303937,0.103786526,0.020062236,0.081573047,0.076599592,0.024894752,0.320017805,0.109446891,0.041555584,0.035504381,0.020443037,0.163732855,0.245896979,0.068051174,0.017808546,0.017973821,0.026192434,0.018938716,0.017940575,1,0.410344697,0.064753357,0.081437708,0.044902113,0.820521281,0.677748002,0.166422262,0.016860761,0.030826344,0.110008033,0.039869759,0.024300173,0.616314004,1,0.143432654,0.270549695,0.166554222,1,0.673041205,0.561170241,0.078239475,0.134297732,0.562093153,0.206052912,0.081703864,0.498884069,0.834983295,0.253110058,1,1,0.726452616,0.445632039,0.744775822,0.266133334,0.334280837,1,0.605853495,0.270789188,0.490524964,0.24524032,0.349590333,0.587582705,0.646441496,0.478115398,0.52708361,0.97314607,0.344200172,0.156125603,0.789426262,0.617569726,0.203360426,1916.644513,1943.770899,1922.345562,1969.842694,1989.24786,1859.700929,1949.786248,1933.98398,1923.154232,2062.136612,2119.884594,1954.570688,1884.118869,scirpaceus
0.583702548,0.353518627,0.517537676,0.396250302,0.117443849,0.332577946,1,0.358814008,0.072816953,0.104691643,0.123970931,0.091868914,0.07789807,0.797522881,0.41055775,1,0.609154555,0.654066343,1,0.693616664,1,1,1,0.497116347,1,1,0.676763701,0.561184757,0.57218529,0.612637532,0.490869532,0.751517137,0.532495742,0.651625193,0.7692163,0.675894824,0.174206095,0.506539902,0.531316334,0.471236602,0.19553297,0.32854361,0.328240853,0.127620193,0.412647025,0.910988024,0.438258602,0.082603023,0.191545884,0.274959994,0.133043107,0.081455356,0.801443423,0.370432702,0.320910817,0.322103508,0.259359992,0.749318682,0.55749394,0.324792506,0.268852971,0.626950039,0.346435415,0.226208469,0.324227414,0.572989599,0.330415024,0.162623195,0.194966205,0.159462662,0.306684768,0.105587902,0.35495222,0.261765815,0.186693531,0.225084129,0.323021359,0.203320793,0.195645549,0.124140388,0.043434333,0.028963847,0.018218154,0.133706499,0.127597317,0.298866295,0.103489619,0.020065092,0.08165509,0.076464567,0.024837223,0.315931232,0.106374572,0.041685724,0.035017615,0.019987929,0.163883203,0.24557041,0.067751758,0.017788703,0.018017086,0.026164765,0.018926301,0.017939373,1,0.401809279,0.065047787,0.081181449,0.045860475,0.820449909,0.676364446,0.165602396,0.016813243,0.03104267,0.109829097,0.039775282,0.024290464,0.766461105,1,0.144138083,0.26387465,0.156316177,0.997224789,0.673824476,0.559139695,0.078000798,0.135160401,0.561474744,0.205398582,0.081680775,0.471609812,0.818112712,0.254232515,1,1,0.723957395,0.447015461,0.743013926,0.265858942,0.335109869,1,0.604440674,0.270665207,0.460059472,0.236986105,0.35031071,0.589195018,0.64942988,0.47797426,0.52775975,0.971568826,0.343373567,0.156381507,0.790062522,0.616217432,0.203154788,1922.133524,1947.503582,1922.480434,1956.155175,1964.518234,1859.607118,1949.8296,1933.928475,1923.175807,2062.72192,2119.543144,1954.309291,1884.107931,scirpaceus
0.625921408,0.346412181,0.521743226,0.38222354,0.104323223,0.333014716,1,0.355372515,0.072667901,0.105391838,0.123608007,0.09173625,0.077905722,1,0.417621109,1,0.626619706,0.69144047,1,0.69076442,1,1,1,0.499115992,1,1,0.747572077,0.555206652,0.574700496,0.611981375,0.4970931,0.749324504,0.531434238,0.65172548,0.76946343,0.675028602,0.174884891,0.507105507,0.530790946,0.53009659,0.193756533,0.331375352,0.319138594,0.119921941,0.413360006,0.911106833,0.434624967,0.082415048,0.193203036,0.27401787,0.132571308,0.081400587,0.793661636,0.357317651,0.32125172,0.303434527,0.224446475,0.74825366,0.556248937,0.323160057,0.269587696,0.629644097,0.344914952,0.226134403,0.324734092,0.532338341,0.316797451,0.163139475,0.186910634,0.144773077,0.30498769,0.105909981,0.354694695,0.261362406,0.186777051,0.225684825,0.322557726,0.20287261,0.224963011,0.123526531,0.043651918,0.032200212,0.025738711,0.133223445,0.128200616,0.297990604,0.102897041,0.020073517,0.0818193,0.076194898,0.024722945,0.416419617,0.111421756,0.041946535,0.035059734,0.020919902,0.164171538,0.244920603,0.067158031,0.017749258,0.01810489,0.026109904,0.018901743,0.017936965,0.970828514,0.383620479,0.065639062,0.078258201,0.041876308,0.82023304,0.673617772,0.163974922,0.01671928,0.031481741,0.109472494,0.039587721,0.024270907,0.949905509,1,0.145560281,0.255328843,0.144318016,0.991602683,0.675412958,0.555096484,0.077528337,0.136912277,0.560240529,0.204097337,0.08163485,0.751603494,0.83260645,0.256517747,1,1,0.718916832,0.449805674,0.739500361,0.26531604,0.336794835,1,0.601626356,0.270419548,0.445596192,0.227937183,0.351761239,0.51670235,0.497699993,0.47764769,0.529145833,0.968415805,0.341725344,0.1569103,0.791332495,0.613519032,0.20275149,2027.093564,1967.40426,1922.747542,1983.038215,2027.910793,1859.426042,1949.915397,1933.816804,1923.219612,2063.890701,2118.85929,1953.787487,1884.08553,scirpaceus
0.644091534,0.351562395,0.52384798,0.384889384,0.106005461,0.333243467,1,0.353665268,0.07259409,0.10574575,0.123428635,0.09167035,0.077910321,1,0.421811181,1,0.662822178,0.770826616,1,0.689360685,1,1,1,0.500125038,1,1,0.825155384,0.569598122,0.57596612,0.586828564,0.443607357,0.748234255,0.530913701,0.651779203,0.769585322,0.674595017,0.175230867,0.507387324,0.530526356,0.551023188,0.197496056,0.332795141,0.319025238,0.116583789,0.413721213,0.911170995,0.432819596,0.082322769,0.194039994,0.273550544,0.132336719,0.08137353,0.920506845,0.373692641,0.321427547,0.30769531,0.232174839,0.747722134,0.555637144,0.322349941,0.269956912,0.63100006,0.344163107,0.226099568,0.324986349,0.477750626,0.315072415,0.163400556,0.194846042,0.160820316,0.304141828,0.106077074,0.354565052,0.261160686,0.186821685,0.225987587,0.322325837,0.202648695,0.187266492,0.121177452,0.043760604,0.031644984,0.024557618,0.1329831,0.128506923,0.297552587,0.102601359,0.020079095,0.081901466,0.07606025,0.024666198,0.432517103,0.113761211,0.042077197,0.035667936,0.022067177,0.164317289,0.244597346,0.066863702,0.017729651,0.018149435,0.026082711,0.018889597,0.017935761,0.980267931,0.388396721,0.06593589,0.077304408,0.039381685,0.820126429,0.672254612,0.163167271,0.016672831,0.031704521,0.109294841,0.039494625,0.024261058,0.817604582,1,0.146277024,0.259157635,0.150566205,0.988803227,0.676218126,0.553083832,0.077294531,0.13780165,0.559624805,0.203450385,0.081611996,0.829696507,0.851021317,0.257680602,1,1,0.716405939,0.451212395,0.73774872,0.265047465,0.337650975,1,0.600224797,0.270297826,0.485208255,0.2343684,0.352491406,0.504899607,0.472238798,0.47748493,0.529855724,0.966840017,0.3409037,0.157183315,0.791966221,0.612172924,0.202553808,1996.664198,1957.589438,1922.879863,1970.558633,1998.950758,1859.338904,1949.957812,1933.760667,1923.241926,2064.474132,2118.516905,1953.527102,1884.074077,scirpaceus
0.608712505,0.357141138,0.525953957,0.392611631,0.115048875,0.333479145,1,0.351966976,0.07252076,0.106102223,0.123250653,0.09160475,0.077915455,0.878966022,0.422194756,1,0.669714851,0.792063195,1,0.687971873,1,1,1,0.501140122,1,1,0.787029108,0.580047594,0.577236997,0.577734832,0.421065812,0.747148116,0.530400019,0.651835263,0.7697061,0.674161098,0.175581195,0.507668484,0.530260499,0.486294681,0.197318796,0.334217484,0.325144071,0.123898485,0.414085612,0.911238391,0.431021821,0.082231631,0.194882596,0.273085671,0.132103007,0.081346695,0.967326574,0.390966906,0.321606955,0.320336407,0.257335859,0.747191335,0.555032497,0.321543896,0.270327397,0.632362068,0.343416756,0.226066214,0.325237837,0.487462477,0.324193646,0.163663588,0.195279937,0.161078309,0.303297781,0.106248202,0.354434848,0.260958978,0.186868265,0.226291937,0.32209391,0.202424889,0.173850013,0.122866134,0.043869214,0.030639031,0.022253873,0.132743549,0.128816335,0.297114461,0.102306083,0.02008559,0.081983666,0.075925728,0.024609717,0.383859748,0.113098607,0.042208027,0.036102422,0.022743119,0.164464111,0.244275207,0.066571052,0.017710123,0.018194413,0.026055672,0.018877539,0.017934558,1,0.403294175,0.0662335,0.077692357,0.039189494,0.82002106,0.67089824,0.162363651,0.016626735,0.031929489,0.109117614,0.039401992,0.024251165,0.619018321,1,0.146997541,0.265829547,0.161675288,0.986011515,0.677030549,0.551077122,0.077062353,0.138700085,0.559009943,0.202805905,0.08158921,0.711307335,0.857199279,0.258857056,1,1,0.713901342,0.452626898,0.736000576,0.264780869,0.338516344,1,0.598827045,0.270176828,0.496698591,0.242617706,0.353224889,0.526833235,0.518403086,0.477322573,0.530576902,0.965264833,0.340083736,0.157462165,0.792599099,0.610828911,0.202358792,1948.247615,1947.845463,1923.011419,1957.279771,1968.154015,1859.254151,1949.999868,1933.704343,1923.264595,2065.056947,2118.174231,1953.267104,1884.062458,scirpaceus
0.536697743,0.357561654,0.528061066,0.398285652,0.123850569,0.333721754,1,0.350277615,0.072447903,0.106461284,0.123074062,0.091539432,0.077921126,0.751326448,0.420428665,1,0.644185301,0.741915867,1,0.686598,1,1,1,0.50216131,1,1,0.655857935,0.577062138,0.578513135,0.596660891,0.460768007,0.746066111,0.529893098,0.651893669,0.769825878,0.673726901,0.175935867,0.507948991,0.52999339,0.395643779,0.193761976,0.335642319,0.332321495,0.136685699,0.414453174,0.91130885,0.429231635,0.082141619,0.195730893,0.27262328,0.131870147,0.081320082,0.841081233,0.39078401,0.321789955,0.324264734,0.265383094,0.746661205,0.554434855,0.320741882,0.270699116,0.633730184,0.342675928,0.226034296,0.325488579,0.509382491,0.334623223,0.163928578,0.189484837,0.148345198,0.302455513,0.106423354,0.354304061,0.260757259,0.18691681,0.226597895,0.321861905,0.202201196,0.178318907,0.126186374,0.04397774,0.031274166,0.023525281,0.132504781,0.12912884,0.296676207,0.102011212,0.020093006,0.082065909,0.07579132,0.024553498,0.32006487,0.110868647,0.042339013,0.035664417,0.021745461,0.164611975,0.243954155,0.066280071,0.017690672,0.018239829,0.02602879,0.018865566,0.017933355,1,0.418724784,0.06653188,0.079259807,0.042075835,0.819916906,0.669548575,0.161564037,0.016580987,0.032156667,0.108940822,0.039309808,0.024241224,0.522840481,1,0.147721795,0.270199583,0.169519984,0.983227647,0.677850124,0.549076353,0.076831773,0.139607686,0.558395988,0.202163837,0.081566496,0.512101328,0.845567381,0.26004711,1,1,0.711403067,0.454049065,0.734255812,0.264516174,0.339391105,1,0.597432948,0.270056558,0.453821648,0.245208356,0.353961665,0.561520887,0.594806617,0.477160557,0.531309322,0.963690165,0.339265396,0.157746924,0.793231165,0.609486909,0.20216643,1948.863356,1949.497578,1923.142256,1946.248646,1945.580047,1859.171875,1950.041555,1933.647827,1923.287665,2065.639134,2117.83127,1953.007458,1884.050689,scirpaceus
0.494227157,0.352082489,0.530169352,0.395980003,0.123106046,0.333971304,1,0.348597125,0.072375517,0.106822941,0.122898837,0.091474404,0.077927341,0.722238583,0.418579614,1,0.615362865,0.680802344,1,0.6852391,1,1,1,0.503188434,1,1,0.565435762,0.564470706,0.579794534,0.623620615,0.521996182,0.744988191,0.529392985,0.651954425,0.769944504,0.673292407,0.176294838,0.508228832,0.529725042,0.36443162,0.190973834,0.337069686,0.332479998,0.139911097,0.414823943,0.911382573,0.427448981,0.08205274,0.196584878,0.27216332,0.13163816,0.081293693,0.695699412,0.375278175,0.321976587,0.313925438,0.244047153,0.746131826,0.553844352,0.319943919,0.271072071,0.63510431,0.341940535,0.226003845,0.325738536,0.507919471,0.334975062,0.164195528,0.188638216,0.147289092,0.301615055,0.10660254,0.354172701,0.26055555,0.186967303,0.226905429,0.321629875,0.20197761,0.169268702,0.125092284,0.044086189,0.032259029,0.025752863,0.132266803,0.129444451,0.296237856,0.101716756,0.020101346,0.082148188,0.075657042,0.024497545,0.286534178,0.107884571,0.04247016,0.034535393,0.019605555,0.164760905,0.243634206,0.065990752,0.017671299,0.018285682,0.026002064,0.018853682,0.017932152,1,0.422868092,0.066831038,0.080942762,0.046274304,0.819814059,0.668205608,0.160768419,0.01653559,0.032386066,0.108764455,0.039218082,0.024231233,0.580783617,1,0.14844981,0.268807469,0.167689305,0.980451578,0.678676869,0.547081536,0.076602804,0.140524516,0.55778292,0.201524212,0.081543824,0.403394952,0.825892822,0.261250846,1,1,0.708911092,0.455478933,0.732514536,0.264253428,0.34027531,1,0.596042632,0.269936954,0.403866046,0.239904652,0.354701788,0.577652598,0.631063374,0.476998935,0.532053028,0.962116034,0.338448735,0.158037653,0.793862363,0.60814697,0.201976698,2001.322299,1958.910751,1923.272452,1951.508891,1960.794125,1859.092243,1950.08285,1933.591122,1923.311209,2066.220704,2117.488027,1952.74818,1884.038794,scirpaceus
0.507103243,0.345362407,0.532278611,0.38712287,0.113217465,0.334227735,1,0.346925468,0.072303598,0.107187212,0.122724993,0.091409658,0.077934119,0.784587441,0.416760175,1,0.610523352,0.670403123,1,0.683895173,1,1,1,0.504221559,1,1,0.574362282,0.554126467,0.581081132,0.628395332,0.53635777,0.743914313,0.528899692,0.652017505,0.770062008,0.672857587,0.176658117,0.508508031,0.529455429,0.398652649,0.190590984,0.338499457,0.324585094,0.129190036,0.415197883,0.911459441,0.425673853,0.081964985,0.197444644,0.271705818,0.131407022,0.081267545,0.653954507,0.361551433,0.322166814,0.302925843,0.222703189,0.745603137,0.553260886,0.319149978,0.271446256,0.636484638,0.341210592,0.225974836,0.325987762,0.503675347,0.326925047,0.164464425,0.194674487,0.161664072,0.300776381,0.106785762,0.354040786,0.260353827,0.187019796,0.227214546,0.321397788,0.201754154,0.15086021,0.120106518,0.044194556,0.031374792,0.024052044,0.132029603,0.129763178,0.2957994,0.101422702,0.020110617,0.082230507,0.075522888,0.02444186,0.281278349,0.104236039,0.042601459,0.033671726,0.018281054,0.164910875,0.243315377,0.065703084,0.017652001,0.018331982,0.025975496,0.018841883,0.017930954,1,0.412147723,0.067130954,0.081457386,0.048543767,0.819712344,0.666869401,0.159976771,0.016490538,0.032617716,0.108588522,0.039126803,0.024221199,0.734291016,1,0.149181543,0.262858761,0.157943794,0.977683242,0.679510797,0.545092642,0.07637543,0.141450686,0.557170763,0.200887007,0.081521219,0.430099677,0.813856688,0.262468267,1,1,0.706425366,0.456916479,0.730776719,0.263992603,0.341169122,1,0.59465602,0.269818074,0.382284815,0.231669685,0.355445234,0.562642866,0.598325535,0.476837675,0.532808061,0.960542532,0.337633722,0.158334428,0.79449276,0.606809102,0.20178964,2028.494164,1963.763652,1923.40208,1960.951286,1973.722286,1859.015394,1950.123735,1933.534255,1923.335226,2066.801667,2117.144511,1952.489259,1884.026766,scirpaceus
0.582104543,0.342844718,0.534388856,0.379256522,0.104494774,0.334491159,1,0.345262618,0.072232142,0.10755412,0.122552501,0.091345202,0.077941465,0.901235553,0.414832073,1,0.627264796,0.706411238,1,0.682566117,1,1,1,0.505260574,1,1,0.687314762,0.553769338,0.582372887,0.605174487,0.490317216,0.742844607,0.528413119,0.652082887,0.770178405,0.672422478,0.177025648,0.508786562,0.529184581,0.47586568,0.191564826,0.339931639,0.316489091,0.117362965,0.415575075,0.911539451,0.423906239,0.08187835,0.198310207,0.271250718,0.131176748,0.081241628,0.740602789,0.358878521,0.322360674,0.304057634,0.227357549,0.745075199,0.552684364,0.318360063,0.271821675,0.637871117,0.340486008,0.225947277,0.326236212,0.541311567,0.321077819,0.164735262,0.197868695,0.169448427,0.299939497,0.106972991,0.353908323,0.260152107,0.187074286,0.227525237,0.321165658,0.201530824,0.159207808,0.117906408,0.044302841,0.02930016,0.019886618,0.131793191,0.130084989,0.295360869,0.101129054,0.020120825,0.082312863,0.075388855,0.024386445,0.312992452,0.102722483,0.04273291,0.033589714,0.018526418,0.165061909,0.242997614,0.065417061,0.017632779,0.018378729,0.025949083,0.018830171,0.017929758,1,0.394475772,0.06743163,0.080298037,0.047105116,0.819611975,0.665539764,0.159189079,0.01644583,0.032851629,0.108413017,0.039035978,0.024211119,0.904555305,1,0.149917006,0.256913781,0.148087268,0.974922811,0.680351717,0.543109697,0.076149653,0.142386276,0.556559493,0.200252234,0.081498667,0.57862004,0.817335854,0.263699428,1,1,0.703945991,0.458361599,0.729042419,0.263733696,0.342072661,1,0.593273132,0.269699889,0.41127175,0.22744183,0.35619204,0.531581231,0.531492237,0.476676803,0.533574292,0.958969574,0.336820368,0.15863733,0.795122358,0.605473276,0.201605246,1986.060961,1956.833074,1923.531202,1963.926264,1978.44491,1858.941566,1950.164177,1933.477225,1923.359721,2067.382028,2116.800718,1952.230721,1884.014599,scirpaceus
