post,tags
storing images in db is good or not   what should i do  i have more than 1600 images. should i store them directly in the application or store them in a database. right now i m storing in application and my application gets hanged so please help   <hr>   <strong>exact duplicate:</strong> <a href= https://stackoverflow.com/questions/585224/user-images-database-vs-filesystem-storage >user images: database or filesystem storage </a><br> <strong>exact duplicate:</strong> <a href= https://stackoverflow.com/questions/3748/storing-images-in-db-yea-or-nay >storing images in database: yea or nay </a><br> <strong>exact duplicate:</strong> <a href= https://stackoverflow.com/questions/713243/should-i-store-my-images-in-the-database-or-folders >should i store my images in the database or folders </a><br> <strong>exact duplicate:</strong> <a href= https://stackoverflow.com/questions/662488/would-you-store-binary-data-in-database-or-in-file-system >would you store binary data in database or folders </a><br> <strong>exact duplicate:</strong> <a href= https://stackoverflow.com/questions/561447/store-pictures-as-files-or-in-the-database-for-a-web-app >store pictures as files or or the database for a web app </a><br> <strong>exact duplicate:</strong> <a href= https://stackoverflow.com/questions/325126/storing-a-small-number-of-images-blob-or-fs >storing a small number of images: blob or fs </a><br> <strong>exact duplicate:</strong> [store image in filesystem or database ][7],iphone
query c# code dom  i would like to issue queries against a c#/.net code base in order to get instances that match that query.    for instance could i currently get all method a s which do not have a return value and which call classb.methodb  or all methods which operate on class variables and so on.    is this easily possible,.net
loading .obj mesh with opengl es and xcode  i created a .obj file from a 3d object that was made from blender. i want want use the object in opengl es using xcode. can anyone help me,iphone
how to do a sql query that counts a word that appears in a string column with a join and group by   i want to count the amount of times that the word &quot;completed&quot; occurs in a info column. but the problem is that i want to put it with a group by and join. here is the example tables:   jobs <a href= https://i.stack.imgur.com/xiutg.png  rel= nofollow noreferrer >job table</a>   groups <a href= https://i.stack.imgur.com/hnqog.png  rel= nofollow noreferrer >group table</a>   i want something like this: <a href= https://i.stack.imgur.com/p5tso.png  rel= nofollow noreferrer >result table</a>   i was thinking of a query like this:   <code>select j.name  gname from   jobs as j inner join groups as g on j.groupid = g.groupid group by g.name  j.name </code>   so how can i count the amount of times &quot;completed&quot; occurs for each row of my results,sql
make updates in one mysql table depending on the content of another table  i have two tables  a and b.    a has  id  as primary key. b has (id  alpha) as primary key. there is a column  alpha  in a too. there is another column  beta  in b.    i want to make the following query:     update a  set a.alpha to ---> that b.alpha such that b.id = a.id and b.beta = (max(beta) for that particular id). also  this should happen for only those a.id s whose alpha value is not equal to any of the alpha values in b for that same value of id. not otherwise. can anyone tell me how to do this,mysql
#NAME?,ios
general_log table is empty after i configure my.conf  i want to log general and slow query my.conf is    <pre><code>[mysqld]  log_bin= /var/lib/mysql/log   datadir=/var/lib/mysql socket=/var/lib/mysql/mysql.sock symbolic-links=0  sql_mode=no_engine_substitution strict_trans_tables  [mysqld_safe]  log-error=/var/log/mysqld.log slow-query-log=1 id-file=/var/run/mysqld/mysqld.pid  long_query_time=1  general_log=1 log_output=table </code></pre>   but after execute some sql (the user only have select privileges) then    <pre><code>select * from mysql.general_log; empty set.  select * from mysql.slow_log; empty set. </code></pre>   why is empty,mysql
how to pass variable to other method   i know this is a very beginner question  but i ve been struggling to figure it out.    i m trying to build an ios game (using cocos2d) and so i have 2 sets of files    gamescene.h and gamescene.m mainmenu1.h and mainmenu1.m    gamescene has the sharedcode i ve leaned to put in.     i call my mainmenu1 - the user chooses how many players from a menuitemwithimage and that calls chooseplayers    i can figure out which menu item was touched  but i need to pass the number of players back to gamescene    in gamescene i put in   <pre><code>-(void) setplayers (nsinteger*) players { totalplayers = players; } </code></pre>   so in mainmenu1 chooseplayers i did   <pre><code>[[gamescene sharedgamedata] setplayers : 2]; </code></pre>   but that doesn t work.    i m sorry  i don t have the code in front of me (not until tonight); i ve been searching for hours and can t figure it out.,objective-c
easiest/best hide/show client side hide/show for asp.net  i have a dropdownlist and a textbox on a page. when the user chooses the  other  option in the dropdownlist i want to display a textbox just to the right of it. i do not want to use the traditional postback technique. i want this interaction to be client side.    i am aware that i can get a get a reference to the dom element and set its style to  display:none  or  display: . what i am looking for is something that is built into the asp.net framework for handling something like this. i mean  in jquery this is as simple as <code>$( controlid ).hide</code>. is there a control extender that can do this  is jquery part of the asp.net framework yet,asp.net
mysql if value exists select else insert  what is the most efficient mysql query to select from a table if a value already exists else insert     i have already tried several options but can t find something that works for me.,mysql
getting buttons inside tableview  i want to add button inside <strong>uitableview</strong> with drag and drop but i don t know how to call them inside <strong>uitableviewcell</strong>.you can see a keyword <strong>desc</strong> where i have to set them as button title so that i can get all values which i placed in coredata framework.   <pre><code>-(void)setquestions:(int)qid {     nsmanagedobject *singleobject = nil;     singleobject = allquestions[qid];      nsstring * desc=[singleobject valueforkey:@ questiondesc ];     questionlabel.text=desc;      int qidns=[[singleobject valueforkey:@ questionid ]intvalue];      nsarray *dummy=[self getoptions:qidns];      nslog(@ --inside setquestion-%lu  (unsigned long)dummy.count);      for (int i=0; i&lt;dummy.count; i++) {         nsmanagedobject *singleobject = nil;         singleobject = dummy[i];         nsstring * desc=[singleobject valueforkey:@ optiondesc ];         [self addbutton:desc bid:i];     } }  -(void)addbutton:(nsstring *)desc bid:(int)bid{     [[qbflatbutton appearance] setfacecolor:[uicolor colorwithwhite:0.75 alpha:1.0] forstate:uicontrolstatenormal];     [[qbflatbutton appearance] setsidecolor:[uicolor colorwithwhite:0.55 alpha:1.0] forstate:uicontrolstatenormal];      optionbutton = [qbflatbutton buttonwithtype:uibuttontypecustom];     optionbutton.facecolor = [uicolor colorwithred:0.400f green:0.737f blue:0.761f alpha:1.00f];     optionbutton.sidecolor = [uicolor colorwithred:0.400f green:0.737f blue:0.761f alpha:1.00f];     optionbutton.radius = 4.0;     optionbutton.margin = 4.0;     optionbutton.depth = 3.0;     [optionbutton settitlecolor:[uicolor whitecolor] forstate:uicontrolstatenormal];     optionbutton.titlelabel.font=[uifont systemfontofsize:12];     optionbutton.titlelabel.linebreakmode = nslinebreakbywordwrapping;     // you probably want to center it     optionbutton.titlelabel.textalignment = nstextalignmentcenter;     optionbutton.tag=bid;     [optionbutton settitle:desc forstate:uicontrolstatenormal];     optionbutton.frame = cgrectmake(5 bid*55 optionsview.frame.size.width-10  50);     [optionsview addsubview:optionbutton]; }  - (void)logitems {     int index = 0;     for ( nsstring *str in self.items ) {         nslog(@ %d: %@   index++  str);     } }  #pragma mark - uitableviewdatasource  uitableviewdelegate - (nsinteger)numberofsectionsintableview:(uitableview *)tableview {     return 1; }  - (nsinteger)tableview:(uitableview *)tableview numberofrowsinsection:(nsinteger)section {     return [self.items count]; }  - (uitableviewcell *)tableview:(uitableview *)tableview cellforrowatindexpath:(nsindexpath *)indexpath {     uitableviewcell *cell = [table dequeuereusablecellwithidentifier:@ cell ];      if ( cell == nil ) {         cell = [[uitableviewcell alloc] initwithstyle:uitableviewcellstyledefault reuseidentifier:@ cell ];     }     return cell; } #pragma mark - edit mode - (uitableviewcelleditingstyle) tableview:(uitableview *)tableview editingstyleforrowatindexpath:(nsindexpath *)indexpath {     return uitableviewcelleditingstylenone; // no delete icon }  -(void)tableview:(uitableview *)tableview diddeselectrowatindexpath:(nsindexpath *)indexpath{      [table deselectrowatindexpath:indexpath animated:yes]; }  - (bool)tableview:(uitableview *)tableview canmoverowatindexpath:(nsindexpath *)indexpath {     // can move cell     return yes; }  - (void)tableview:(uitableview *)tableview moverowatindexpath:(nsindexpath *)sourceindexpath toindexpath:(nsindexpath *)destinationindexpath {      nsuinteger origins = sourceindexpath.row;  // original position     nsuinteger to = destinationindexpath.row; // destination position     nslog(@ origin %lu  to %lu   (unsigned long)origins  (unsigned long)to);     nsstring *swap = [self.items objectatindex:origin];// item     [swap shouldgroupaccessibilitychildren]; } </code></pre>,ios
