post,tags
can someone explain how to override the init method  i am trying to initialize square objects with a side integer value. i just don t know how   this is the code in the textbook  as much as i understand the gist of what the authors trying to accomplish  i don t understand the logic behind the code  an explanation would be most appreciative.    <pre><code>-(instancetype)initwithside:(int)s {    self = [super init];  if (self){  [self setside: s]; }  return self; } </code></pre>   why  self = [super init];  and when we  return self  what are we returning  is it the integer value stored at  s  or on object,objective-c
how to sort an array of dates in iphone   i have an array of dates  that  are adding one by one to the table view    but i want to sort them in ascending order irrespective of the sequence added them can any one help me,iphone
sql count occurrence of value by distinct id  given following table <strong>a</strong>   <pre><code>flightid| roles 1       | pilot 1       | steward 1       | steward 2       | pilot 2       | co-pilot </code></pre>   how can i determine the number of stewards on each distinct flight  the output should be like this:   <pre><code>flightid| count 1       | 2 2       | 0 </code></pre>   first i tried:   <pre><code>select flightid  count(role) from a group by flightid </code></pre>   but this gives me the total number of roles per flight. then i tried:   <pre><code>select flightid  count(role) from a where role= steward  group by flightid </code></pre>   this is partially right since it gives me the number of stewards per flight  but it does not take into account 0 stewards. how can i also include 0 stewards into the result,sql
how to use custom file extension instead of .aspx  i want to use custom extension on my web site. i mean  i do not want to use  default.aspx   i want to use  default.customext     how could i do this in web.config or anywhere else     ps: i have no chance to change the asp.net configuration on iis    i am using .net framework 3.5  visual studio 2008 sp1  and target server is iis 7    thank you,asp.net
how to add elements in array using javascript <pre><code>var total=0; var status = []; for(i=0 ; i&lt;target.frontmostapp().mainwindow().tableviews()[3].cells().length ; i++) { status[i] = target.frontmostapp().mainwindow().tableviews()[ activity list table ].cells()[i].statictexts()[3].name(); total+=parseint(status[i]); } </code></pre>   i am storing all the cell values in status[i]   now i want to take the sum of all the values in status[i],javascript
changing variable name in python  i want to do the following in python:   <pre><code>for i in range (1 2):     string = 2     string= string +str(i)    print string1 print string2 </code></pre>   i m expecting the output string1=2 and string2=2 but getting the following error.   <pre><code>nameerror: name  string1  is not defined. </code></pre>   i want to store the value of string in new variable like string1 and string2 as defined above but i m receiving the above error. any help would be appreciated.,python
update a column in a database with values from another colum of another database  i need to update a column in a database with values from another column of another database.   here is my query:  <pre><code>update dba.tablea as a set a.columna = b.columnb from dbb.tableb as b where a.num = b.num </code></pre>  and i get the error:  <h1>1064 - you have an error in your sql syntax; check the manual that corresponds to your mysql server version for the right syntax to use near  from ...</h1>  both databases are in the same server.   how can i solve this,mysql
pass label value from aspx to ascx page  how do i pass the value (id or text) of a label in a aspx page to  web user control(ascx)  page  answers with code are highly appreciated.    thanks in advance,asp.net
rails difference in object created from a .find(:id) and .where() methods  what is the difference in the objects created with these 2 methods:   <pre><code>tec = technique.find(6) tec2 = technique.where(:korean =&gt;  jok sul ) </code></pre>   the data returned for each is exactly the same  yet the first object will respond perfectly to an inherited method like update_attributes while the second object will give an error of method not found.     when i do tec.class and tec2.class one is an activerecord::relation and the other doesn t give me a class at all  it just prints out the content of the object.     maybe when you use the .where method you get an array  even if there is only one match and therefore you always have to issue the .each method to get at the contents  but that makes it hard to deal with when you want to update records  etc.     can someone clarify this for me  specifically  how to deal with matches found through the .where method.    thanks.,ruby-on-rails
using an if statement to check if a date is more than a year c# <pre><code>  var carid = taxbdo.customer_id;   customer customerindb = (from p in taxenitites.customers                            where p.customer_id == carid                            select p).firstordefault();    if (customerindb.date_taxed &lt; 365)   {    } </code></pre>   i have retrieve a date from my db that i have set up  however i can not figure out to use an if statement t use this date from my database to check if this date is more that a year ago     any help would be appreciated     thanks,c#
how to debug typos in $(...) selection  <pre><code>$ = (function($_) {      use strict      var $ = function () {         var result = $_.apply(this  arguments)         if (result.length === 0)             console.log(                  $.call(  + this +      +                 json.stringify(array.prototype.slice.call(arguments)) +                  ) returned empty selection!              )         return result     }     object.assign($  $_)     return $ })($) </code></pre>   when in my code <code>$(...)</code> selection does not match anything  it usually means that i made a typo.    the code above replaces jquery s <code>$</code> function with one written by me  which writes message in console in case nothing matched to help me find the bug.    i know i could check using <code>$(...).length</code>  but i d have to insert it everywhere.    <strong>is there better (maybe built-in) way of debugging typos in <code>$(...)</code> selection <br> (especially ones that make it match nothing)</strong>,jquery
how to collect data from array   form:   <pre><code>&lt;input type= text  name= sample[]  id= sample1 /&gt; &lt;input type= text  name= sample[]  id= sample2 /&gt; &lt;input type= text  name= sample[]  id= sample3 /&gt; .... </code></pre>   how to collect data from form  and then put each value to mysql,php
